Text,DocType
late report nation report confirm coalition force mnd event unit stryker brigade combat team ia brigade headquarters ia found cache may timeline ia report condux ray compute tomographying cache sweep even may discover cache vicinity ia recover cache brought item back camp taji ia mitt call line unexploded ordnance stryker brigade combat team may medical corp x ray compute tomography rocket warhead art round outside office ia side found ia patrol last night coalition force ia none secure routine explosive ordnance disposal contax ray compute tomographyed explosive ordnance disposal arrives scene explosive ordnance disposal clear sight explosive ordnance disposal assessment team x millimeter mortar empty x empty x millimeter serviceable charge x booster serviceable x millimeter empty team recover millimeter booster place unit sha item transport scrap pile assessment cache found ia assess belong aqi due close proximity village due amount empty projex ray compute tomographyiles assess intend construx ray compute tomographyed improvised explosive device use homemade explosive sumillimeterary x cache discover ia x injury x damage tip close,Private
exceptional mnd event unit compact disc command cavalry number denotes specific regiment periodic collection ia confiscate found ordinance last day may ii timeline explosive ordnance disposal conduct link ia counterelease pointarts ii order remove gather ordinance previous day explosive ordnance disposal report follow item x rocket x millimeter mortar x millimeter artillery x millimeter rocket head x empty casing x rocket warhead x warhead x warhead x provincial governor production grenade rocket assist projectile warhead unknown size x efp explosive ordnance disposal j later distart point convoy departure location osal explosive ordnance disposal start point convoy departure location ii enroute j order store future distart point convoy departure location osal cavalry number denotes specific regiment explosive ordnance disposal release point j election observation mission explosive ordnance disposal assessment collect ia counterelease pointarts last day turn explosive ordnance disposal distart point convoy departure location osal event assist remove operational environment report due rust poor condition assessment assess continued cooperation coalition force ia remove unexploded ordnance type item circulation within great city operational environment likely periodic turn unexploded ordnance item future item interest wit evaluation sumillimeterary x ordinance collection x injury x damage close,Private
mnd event unit stryker brigade combat team unexploded ordnance ip station timeline report child brought unexploded ordnance ip station line call brigade line unexploded ordnance report ip x millimeter mortar round local national ia ip none cordon set imillimeterediate explosive ordnance disposal start point convoy departure location explosive ordnance disposal release point explosive ordnance disposal start point convoy departure location explosive ordnance disposal assessment initial assessment round locate ip station x millimeter country unknown empty team clear item handle team transtart point convoy departure location orted round scrap yard explosive hazard found assessment due fact isf element data regard boy deliver round origin round start point convoy departure location ecified group restart point convoy departure location onsible actual intend purelease pointose canadiannot realize time moreover though round assess millimeter projectile per explosive ordnance disposal may rg counter ied vehicle attempt test lure coalition force start point convoy departure location ecified region canadian mount attack element recent report suggest resurg counter ied vehicleence paradise boy aqi subsidiary gear recruiting child use attack within operational environment instance child unaware courier explosive device paradise boy leadership either instruct child seemingly insignificanadiant item near start point convoy departure location ecific site remote detonate device still child possession child coperational environmentrced org counter ied vehicleanization lure money present sense belonging infantry human intelligence collector receive multiple report paradise boy element meeting regularly mosque fifty couple fact child deliver round ip may indicate org counter ied vehicleanization early stage planning operational phase within week reinfantryorced fact explosive ordnance disposal element receive release pointg fire en route secure report unexploded ordnance fact every time unexploded ordnance turn coalition force isf explosive ordnance disposal restart point convoy departure location onds coalition force explosive ordnance disposal element almost always take route camp taji transit thus round may use mean lure coalition force element whereupon could conduct attack site choose traverse unexploded ordnance site sumillimeterary x x injury x damage tip yes close,Private
nation report mnd event unit airborne may closest isf soi command post check point command post check point number com,Private
mnd event unit ia may unknown line may line ia line line x wash machine timer x volt battery x project box x volt battery x talk x ball electric tape x mortar millimeter type new pound x u projectile illumination millimeter new pound x projectile millimeter type new pound x union soviet socialist republic projectile small arm millimeter new x union soviet socialist republic rocket millimeter heat new pound x expel charge new pound x union soviet socialist republic rocket millimeter heat new pound x union soviet socialist republic position description probability damage new pound x unknown millimeter bag new pound x union soviet socialist republic projectile millimeter new x tank mine new pound x rice bag sulfur verifimprovised explosive device defender use manufield artillerycture homemade explosive x u projectile millimeter illumination empty new x union soviet socialist republic launcher rocket propel grenade line unknown line none line none line none line threat timeline mitt report cache patrol base task force explosive ordnance disposal task force notifimprovised explosive device weapon cache task force explosive ordnance disposal task force start point convoy departure location enroute patrol base task force explosive ordnance disposal task force release point patrol base investigate weapon cache task force explosive ordnance disposal task force start point convoy departure location patrol base enroute size activity location time flat destroy weapon cache task force explosive ordnance disposal task force release point size activity location time flat task force explosive ordnance disposal request blast window grid foot ceiling foot blast window open notifimprovised explosive device task force explosive ordnance disposal blast window open detonation minute minute control detonation control detonation blast window close task force task force explosive ordnance disposal start point convoy departure location size activity location time flat enroute chief police also use compound task force task force explosive ordnance disposal release point chief police also use compound explosive ordnance disposal assessment team call quick reaction force team maneuver cache support field artillery chief police also use compound ia recover cache follow grid request explosive ordnance disposal support team restart point convoy departure location onded patrol base recover distart point convoy departure location osed follow explosive item x mortar millimeter type new pound x u projectile illumination millimeter new pound x projectile millimeter type new pound x union soviet socialist republic projectile small arm millimeter new x union soviet socialist republic rocket millimeter heat new pound x expel charge new pound x union soviet socialist republic rocket millimeter heat new pound x union soviet socialist republic position description probability damage new pound x unknown millimeter bag new pound x union soviet socialist republic projectile millimeter new x tank mine new pound x rice bag sulfur verifimprovised explosive device defender use manufield artillerycture homemade explosive x u projectile millimeter illumination empty new x union soviet socialist republic launcher rocket propel grenade team recover follow component turn item wit exploitation x wash machine timer x volt battery x project box x volt battery x talk x ball electric tape assess serviceable improvised explosive device charge item expose element rusty corrode explosive hazard transtart point convoy departure location orted distart point convoy departure location osed size activity location time flat item new pound incident terminate time line line cmay explosive ordnance disposal ready link start point convoy departure location medical corp cmay significant action event pending pending assessment ia report cache patrol base may found historical cache site along cache found consistent found item report cache indicate weapon traffic cell multiple cache area cache assess belong village aqi network likely utilize nearby weapon traffic cross boundary attack sumillimeterary x unexploded ordnance x injury x damage close,Private
mnd event unit g operation unexploded ordnance may counter terrorism bureau grid timeline joint defense operation center choperations receive call operation center state brought evidence later determine may erroneously brought live office call back provide initial grid unexploded ordnance joint defense operation center choperations call provide situation report coordinate goi u soldier gain access joint defense operation center choperations provide field artillery unexploded ordnance line report dispatch quick reaction force explosive ordnance disposal joint defense operation center choperations call give verbal situation report oic call provide refine grid joint defense operation center choperations email chop mnd g chop joint defense operation center chop call tactical operation center situation report confirm quick reaction force scene explosive ordnance disposal scene contact field artillery tactical operation center situation report update confirm request control detonation provide location time joint defense operation center battalion captain g c clear joint defense operation center choperations call request permission control detachment detainee notify control detachment detainee control detachment detainee cancel back compound since imitator detachment detainee later date time joint defense operation center choperations notify mnd g air space control detachment detainee cancel report explosive ordnance disposal release point back prosperity svest explosive ordnance disposal assessment two suicide vest burlap sack collect iraqi counter terrorism bureau burlap contain two suicide vest black bag explosive ordnance disposal sack found initiation system vest contain approx pound unknown bulk explosive bag contain one pound unknown bulk explosive item contain nail fragmentation x unexploded ordnance x svest close,Private
nation report confirm coalition force mnd event unit air defense event type may closest isf soi command post check point isf command post check point number command post check point unit grid location distance direction north east timeline report find weapon cache grid content weapon cache take headquarters weapon cache consists x rocket propel grenade rocket x millimeter round explosive ordnance disposal assessment coalition force explosive ordnance disposal investigate site assessment cache cache likely unknown operating cache may meant later use improvised explosive device attack target patrol sumillimeterary x x injury x damage close,Private
mnd event unit stryker brigade combat team may timeline report ia brought cache j call line unexploded ordnance line unexploded ordnance may missile warhead unknown coalition force local national ia ip none company command officerrdon immediate explosive ordnance disposal start point convoy departure location taji j explosive ordnance disposal arrive j explosive ordnance disposal assessment x guidance section serviceable x apache helicopter ah bomb serviceable x guide motor empty x guide device device transtart point convoy departure location orted sha distart point convoy departure location osal later date item left company command officermmander company command officer ia advise transtart point convoy departure location ort item national depot taji explosive hazard found assessment since location cache found unknown many part difficult attribute cache start point convoy departure location ecific rg counter ied vehicle secompany command officernd day row ia discompany command officervered cache without notify coalition force original location however uncompany command officermmon find guide missile part operational environment additionally recent human intelligence report show sharp increase jai begin infiltrate city increase equipment arrive company command officerrrelation increase operational tempo jai within city summary x unexploded ordnance x injury x damage tip close,Private
final report en unilateral unexploded ordnance confirm cdec conduct assessment area update quick reaction force explosive ordnance disposal start point convoy departure location site update quick reaction force explosive ordnance disposal en unexploded ordnance site update explosive ordnance disposal request blast window receive min blast window update explosive ordnance disposal report election observation mission conduct post blast assessment update explosive ordnance disposal report mortar round empty shell update dec quick reaction force explosive ordnance disposal report collapse cordon return base update dec quick reaction force explosive ordnance disposal release point battle damage assessment x mortar fin explosive ordnance disposal assessment identify unexploded ordnance mortar fin mortar fin present explosive hazard nothing significant report close cdec,Private
mnd event unit stryker brigade combat team ia may timeline report ia brought unknown box rocket fuse x round j also report one ia soldier touch box receive chemical burn hand line unexploded ordnance report call brigade explosive ordnance disposal start point convoy departure location enroute explosive ordnance disposal release point j explosive ordnance disposal start point convoy departure location j enroute taji ia soldier examine coalition force j none show evidence burn one ia soldier minor scrape hand initial report ia chemical burn false line unexploded ordnance report may x ray compute tomography unexploded ordnance unknown coalition force ia none company command officerrdon set imillimeterediate explosive ordnance disposal assessment blaster found follow cache locate today vicinity company command officermpany ia instead call explosive ordnance disposal transtart point convoy departure location orted cache jcc call explosive ordnance disposal item include apache helicopter ah bomb serviceable eight bomb serviceable team position description probability damage company command officeruntry unknown position description probability damage company command officeruntry unknown model unknown millimeter projex ray compute tomographyile empty millimeter type projex ray compute tomographyile empty company command officermillimeterander company command officer company command officermillimeterander ia advise prax ray compute tomographyice dangerous company command officerntinue transtart point convoy departure location orted sha distart point convoy departure location osal later date empty projex ray compute tomographyile scrap yard camp taji assessment likely cache belong aqi operating vicinity due unknown location cache discompany command officervered difficult attribute cache start point convoy departure location ecific rg counter improvised explosive device vehicle cache company command officerntained larg counter improvised explosive device vehiclee quantity fuse plan use improvised explosive device isf vicinity political turmoil within city discredit goi coalition force sumillimeterary x x injury x damage tip close,Private
exceptional information mnd event unit suicide belt ia brigade ia brigade headquarters may initial report initial report receive humanitarian country team produce local national timeline local national reporting humanitarian country team team confirm suicide belt held ia headquarters explosive ordnance disposal inform currently start point convoy departure location explosive ordnance disposal start point convoy departure location ia headquarters explosive ordnance disposal site ia headquarters explosive ordnance disposal call initial request blast window blasting suicide belt old unexploded ordnance surplus store ia headquarters suicide belt confirm x suicide belt pound explosive ordnance disposal blast window open control detachment detainee complete explosive ordnance disposal assessment x block unknown bulk explosive x fire circuit electric one non electric unknown bulk explosive total approx pound electric circuit consist x circuit series x toggle switch x push button x lead x buzzer non electric consist union soviet socialist republic hand grenade fuse model unknown fire circuit tie detachment detainee cord unknown bulk explosive item would function consist leather weight belt sewn denim pouch contain explosive assessment human intelligence intelligence indicates previously link aqi currently link newly form hawk group link suicide belt recent report multiple source indicate cache consist weapon suicide belt three pond area one source report recent detachment detaineeention also indicate cache similar description vicinity three pond research collection do confirm deny suicide belt connect report link group summary x suicide belt x injury x damage close,Private
nation report confirm coalition force mnd event unit compact disc command cavalry number denotes specific regiment may closest isf soi command post check point command post check point number unit grid location distance direction command post check point timeline farmer brought x mortar round command post check point locate middle farmer field brought round j ecommand post check point cavalry number denotes specific regiment receives line unexploded ordnance report may x mortar round coalition force stop mission complete cordon set imillimeterediate explosive ordnance disposal assessment x millimeter round could use charge assessment due round turn local national canadian derive event sumillimeterary x unexploded ordnance x injury x damage close,Private
combine joint task force drive overdose olive drab green company command officer eover drive overdose olive drab green team team respond fount gate forward operating base grid support cavalry number denotes specific regiment identify hoax improvised explosive device hoax improvised explosive device consist illumination mortar wrap black plastic bag tape around evidence turn wit exploitation hazardous component transport sha disposal later time close,Private
mnd event unit stryker brigade combat team may timeline report ia turn j mission conduct may coalition force involve mission sends line unexploded ordnance report line unexploded ordnance report sent brigade explosive ordnance disposal start point convoy departure location enroute j explosive ordnance disposal complete mission prepare start point convoy departure location back camp taji explosive ordnance disposal start point convoy departure location enroute camp taji explosive ordnance disposal release point camp taji line unexploded ordnance report may none none secure routine cache include x millimeter warhead x millimeter warhead x millimeter warhead x millimeter x iraqi millimeter x fuse explosive ordnance disposal assessment grid explosive ordnance disposal found follow x millimeter warhead x millimeter warhead x millimeter warhead x millimeter x iraqi millimeter item empty place scrap pile x fuse place sha assessment judging cache assess item use disrupt movement ass rg counter improvised explosive device vehicle cell via improvised explosive device somewhere area particular cell can not determine time cache actually found report information time sumillimeterary x x injury x damage tip close,Private
combine joint task force team team respond collection grid pa support cavalry number denotes specific regiment explosive ordnance disposal tasked recover follow item ia custody ea mm projectile unknown lb new ea mm projectile lb new ea mm mortar illumination lb new ea mm projectile unknown lb new ea mm mortar unknown lb new ea mm mortar former lb new ea mm mortar lb new ea mm projectile unknown lb new ea mm projectile unknown lb new ea mm mortar unknown lb new ea mm mortar unknown new ea mm mortar unknown new ea mm projectile unknown lb new ea mm projectile unknown lb new ea mm projectile unknown lb new ea mm projectile new together wit team explosive ordnance disposal assess item include projectile wire taped around nose well analysis explosive ordnance disposal discover initiator present wire taped round clear wit recover evidence sent report combine explosive exploitation cell analysis unit recover evidence ied item transport sha future disposal explosive hazard found cdec close,Private
combine joint task force explosive ordnance disposal platoon team respond grid highway support operation falcon team arrive iraqi army div explosive ordnance disposal ground exploit site site locate old iraqi military installation exploit site come across item need assistance request support upon arrival team identify ea mm mortar model country unknown ea mm mortar model country unknown ea mm mortar model country unknown ea mm projectile model country unknown ea mm projectile model country unknown ea mm projectile model country unknown ea mm projectile model country unknown ea mm projectile model country unknown item destroyed control detonation grid additional hazard found close,Private
combine joint task force drive overdose olive drab green company command officer eover drive overdose olive drab green team team grid support cavalry number denotes specific regiment local national brought ea provincial governor production grenade rocket assist projectile ea surface air missile battery front gate forward operating base truck car eover drive overdose olive drab green place item sha disposition later date close,Private
mnd event late report unit iraqi cache ip found clear weapon cache ip turn ia dec bomb disposal company inform dec coordinate explosive ordnance disposal advise reduction report rusty usable content cache x millimeter mortar x millimeter tank x millimeter x rocket propel grenade use improvised explosive device weapon system maintain cache burimprovised explosive device cache marked cache well conceal x cache x damage close,Private
combine joint task force team support cavalry number denotes specific regiment pa cdec team recover grid pa support cavalry number denotes specific regiment area operation team recover follow ea mm projectile lb new ea mm projectile lb new ea mm projectile lb new ea cartridge new ea projectile item place sha future disposal additional hazard found item total lb new cdec close,Private
combine joint task force drive overdose olive drab green company command officer eover drive overdose olive drab green team team respond support cavalry number denotes specific regiment main gate forward operating base team arrive gate identify ea hoax improvised explosive device one hoax improvised explosive device consist mm rocket wire mud packed well hoax improvised explosive device consist cooler green plastic jug inside jug packed ivory soap bolt mm round gasoline also wire run jug team turn evidence wit place hazardous component sha disposal later time close,Private
mnd event unit cavalry number denotes specific regiment humanitarian country team turn dec forward operating base cache x rocket propel grenade round x surface air missile thermal battery condition old rust canadian use intend improvised explosive device origin local national brought forward operating base system maintain timeline local national recover brought x rocket propel grenade round x surface air missile thermal battery forward operating base store forward operating base explosive ordnance disposal wit summary x turn x rocket propel grenade round x surface air missile thermal battery x injury x damage close,Private
mnd event unit airborne field artillery closest isf soi command post check point command post check point unknown grid timeline receive report lieutenant j found j instruct lieutenant ia explosive ordnance disposal line unexploded ordnance report lieutenant x grenade x blasting cap x rocket propel grenade head x cylinder canister x round x millimeter round x mortar tail fin x expend illumination round isf none guard minor timeline bravo command post check point informs dragon tactical operation center red report appear give estimate inventory see inventory dragon tactical operation center instructs bravo command post check point request situation report ia explosive ordnance disposal notification arrival lieutenant bravo info ia explosive ordnance disposal bravo command post check point contact lieutenantc request ia explosive ordnance disposal informs bravo info ia explosive ordnance disposal dragon tactical operation center contact ia mitt unexploded ordnance report tactical operation center inform ia explosive ordnance disposal receive request support likely go site briefed aware ia explosive ordnance disposal detail site coalition force explosive ordnance disposal assess unexploded ordnance due stability field artilleryct secure j use event force use process resolve situation enforce explosive ordnance disposal assessment time report store j store completely content store x grenade x rocket propel grenade warhead medical corp x cylindrical canister x unknown artillery round x mortar tail x expend illumination round x short base canister x round assessment unexploded ordnance could use charge improvised explosive device collection help area become safer local populace help gain support protector sumillimeterary x cache found x injury x damage close,Private
significant action mnd event unit identification april jcc ghraib closest soi command post check point command post check point number jcc ghraib type gridentification location distance direction improvised explosive device line april jcc ghraib jcc ghraib secure x millimeter rocket none jcc personnel none marked urgent timeline receive call ia drop x rocket jcc ghraib explosive ordnance disposal start point convoy departure location site explosive ordnance disposal site explosive ordnance disposal recover rocket take rocket explosive ordnance disposal assessment team maneuver support x ghraib team arrive scene briefed follow ip acquire three millimeter rocket unknown mean transtart point convoy departure location orted jcc ghraib turn explosive ordnance disposal call handle ordnance team arrive scene rocket place three rocket nozzle closure shipping plug intact one rocket still short start point convoy departure location ring item transtart point convoy departure location orted sha additional explosive hazard found time line line generate capril line capril start point convoy departure location command post check point start point convoy departure location ecommand post check point return base medical corp capril assessment rocket canadian ascribed group person time ip report yet offer information found sumillimeterary x millimeter rocket x injury x damage close,Private
mnd event unit air defense event type unexploded ordnance found timeline report find x unexploded ordnance j dud pit grid unexploded ordnance found conduct final sweep j explosive ordnance disposal notifimprovised explosive device quick reaction force en route forward operating base falcon order link explosive ordnance disposal quick reaction force explosive ordnance disposal depart forward operating base falcon en route j quick reaction force explosive ordnance disposal arrive j request blast window x blast window open reduce explosive ordnance disposal arrive back forward operating base falcon explosive ordnance disposal assessment serviceable improvised explosive device charge chemical standard ingredient several type homemade explosive safe transport assessment likely previously found part cache found sometime ago forgotten dispose sumillimeterary x millimeter illumination round empty x millimeter mortar new x jug gallon x jug glacial acid gallon x jug x injury x damage close,Private
exceptional information mnd event unit airborne x efp closest isf soi command post check point isf command post check point number unit grid line communication refers often road route distance direction timeline cache site report xefp numerous small arm found friendly force sent explosive ordnance disposal request start point convoy departure location cache site conduct battlefield hand link complete link explosive ordnance disposal element complete cache roll efp efp round xsnayperskaya vintovka dragunova dragunov snip rifle sniper rifle gauge shotgun shell vest helmet sight explosive ordnance disposal assessment team maneuver support restart point convoy departure location onse scene team perform secondary sweep link receive follow back story approximately capr alpha secure ip check point trash bag millimeter small arm amillimeterunition inside weapon found abandon house near check point ia turn check point two unknown sniper rifle also reporouted found cache take left prior explosive ordnance disposal arrival team take left small arm ip check point request ip turn wit assessment cache likely process transtart point convoy departure location orouted farther south finish assembly fsg element shift focus recently indirect fire attack efp route route could use comillimeterand wire initiation target coalition force patrol use night cover discovery fsg efp future sumillimeterary x x efp x injury x damage close,Private
mnd event unit stryker brigade combat team weapon cache april closest isf soi command post check point command post check point number soi command post check point isf soi unit grid location distance direction attack initial report company command officernducting key leader engagement residence give weapon cache follow report turn weapon cache weapon give local national period time time unknown line follow april heavy machine gun tank rocket mortar round fin air ground bomb small rocket heavy machine gun block explosive mm round mortar tripod none halt company command officerrdon set imillimeterediate explosive ordnance disposal alert explosive ordnance disposal start point convoy departure location enroute weapon cache site company command officer tactical operation center inform battalion tactical operation center explosive ordnance disposal currently stuck currently attempt self recompany command officervering vehicle personal security detail asset explosive ordnance disposal location report explosive ordnance disposal still stuck personal security detail get ready move recompany command officervery team personal security detail arrive stuck vehicle release point camp taji personal security detail report get explosive ordnance disposal vehicle unstuck return base report one vehicle use recompany command officervery problem ia j return camp taji request ready receive upon arrival camp taji explosive ordnance disposal request air clearance medical corp pound new blast blast air clear division explosive ordnance disposal notifimprovised explosive device explosive ordnance disposal report election observation mission explosive ordnance disposal explosive ordnance disposal identifimprovised explosive device x millimeter french magic air air guide missile section x millimeter incendiary bomb x millimeter company command officeruntry unknown serviceable charge x millimeter company command officeruntry unknown mortar serviceable charge x millimeter series rocket warhead serviceable charge x millimeter practice bomb x hoax improvised explosive device pound calcium dehydrate chalk explosive ordnance disposal transtart point convoy departure location orting item large site destruction assessment area increase recently weapon cache location near point origin site indirect fire company command officernducted camp taji april unknown insurgent cell assess company command officernduct indirect fire attack camp taji quick reaction force quick reaction force would arrive point origin cell would company command officernduct small arm fire small arm fire improvised explosive device improvised explosive device attack first sumillimeterary x weapon cache found x injury x dmachine gun close,Private
exceptional information nation report verify coalition force yes mnd event air defense unit ip ia explosive ordnance disposal event type found rocket isf soi command post check point isf command post check point number unit grid location distance direction west north west timeline task force ar receives report possible rocket rail grid predator report arrive station support task force report enroute site investigate report element confirm ip found x rocket rail orient toward describe rocket usually use refer millimeter rocket rocket prim ip originally move school parking lot locate heard one primer detonate fail launch rocket element brought school parking lot observe scorch mark ground detonate primer also checked originally report report tube initially report pipe part construction house report rocket rail turn ia explosive ordnance disposal prior arrive area explosive ordnance disposal assessment follow rocket explosive ordnance disposal team hooked baghdair defense hawk take attach picture hair defense respond vicinity area morning lieutenant team leair defenseer four rocket millimeter date individually hooked capacitor red white wire rocket hair defense fuse three fuse still hair defense shipping cap intact delay set rocket aim biap lean line air defenseditional detail time possible conduct forensic analysis hair defense numerous ia personnel assessment rocket likely unknown operating past three day evidence emerge rocket cell within western attempt attack second indirect fire attack within day cell likely attempt take air defensevantage perceive decrease coalition force presence due operational environment expansion sumillimeterary x found rocket mm x wound action x kill action close,Private
mnd unit battalion military police cache april sex ray compute tomography ip ip station unit ia company command officer locate explosive ordnance disposal line april task force spartan central eastern refions x ray compute tomography x millimeter mortar round x mortar round x signal flare x blasting cap primer none ip station halt company command officerrdon set imillimeterediate timeline military police report large cache locate ip station request explosive ordnance disposal explosive ordnance disposal line sent explosive ordnance disposal start point convoy departure location enroute ip station explosive ordnance disposal site explosive ordnance disposal report need air start point convoy departure location ace clear company command officerntrolled detachment detainee explosive ordnance disposal report minute company command officerntrol detachment detainee explosive ordnance disposal report detachment detainee company command officermilitary policelete explosive ordnance disposal report site clear enroute back base explosive ordnance disposal assessment team maneuver support cavalry number denotes specific regiment call sign red team arrive scene ip station ip company command officerllex ray compute tomographyed item various location turn item military police company command officer company command officerntax ray compute tomographyed cavalry number denotes specific regiment follow item scene identify team twelve u millimeter mortar round one u millimeter artillery emilitary policety shell two star cluster flare twelve percussion primer mortar insert thirty six large size percussion primer mortar insert fifteen pound nitrate fuel oil mix verify one rocket propel grenade launcher due fire damage two rifle damage beyond usefulness due fire damage unable identify eight cell battery hot glue together one vehicle fuel filter team distart point convoy departure location osed list detachment detaineeonation additional explosive hazard found cache brought back ip station origin cache currently unknown likely tax ray compute tomographyical cache due small nature would likely use imillimeterediate emilitary policeloyment coalition force aqi element southwest begin improvised explosive device past two week likely cache minutesimal imilitary policeax ray compute tomography aqi operating area sumillimeterary x cache xinj xdmg close,Private
mnd event unit weapon cache april unknown timeline task force notify patrol base ia discover x millimeter projectile ia discover item local national explosive ordnance disposal assessment task force explosive ordnance disposal april assessment millimeter round historically use aqi operational environment thunder target coalition force cache likely old cache left behind majority aqi displace early sumillimeterary x cache found x injury x damage open,Private
mnd event unit airborne task force cache improvised explosive device april closest isf soi command post check point soi command post check point number unit soi grid location distance direction north east timelinorth east receives report colonel ia x north eastar village switch vehicle due sustart point convoy departure location ected location x report colonel x returnorth eastd patrol base patrol base link colonel start point convoy departure location forward operating base en route patrol base report release point patrol base report x improvised explosive device consist x millimeter round cache found initiator round found farmer field report grid round wrap plastic wire come top report ia task force round round ia brigade headquarters ia brigade headquarters proper chain comillimeterand explosive ordnance disposal pick round team take picture round task force tactical operation center receives assessment explosive ordnance disposal round likely millimeter red detachment detainee cord attach explosive ordnance disposal assessment two projectile approximately millimeter modifimprovised explosive device improvised explosive device hidden later time two item found approximately meter apart method tap fuse well see area approximately month prior item ia possession u explosive ordnance disposal restart point convoy departure location ond assessment picture recover background information gather assessment current assessment suggests likely old forgotten aqi cache area cache found currently assess little enorth eastmy activity village control aqi approximately month ago aqi since move area sumillimeterary x improvised explosive device cache x kill action x wound action close,Private
nation report confirm coalition force mnd event unit stryker brigade combat team headquarters headquarters company weapon cache timeline headquarters headquarters company call line unexploded ordnance weapon cache request air clearance minute warn dragon minute warn dragon control detachment detainee complete election observation mission line unexploded ordnance april medical corp ia x round unknown type none coalition force none cordon imillimeterediate explosive ordnance disposal assessment ia base collect item unknown location team leader identifimprovised explosive device x millimeter projectile x millimeter projectile x foot long inch diameter steel tunknown bulk explosive fill unknown bulk explosive x country unknown projectile fuse team recover item move sha northwest oil refinery dispose detachment detaineeonation assessment project weapon cache recover iraqi army ia belong member aqi state isi intend use disrupt coalition force coalition force iraqi security force isf transit infantry operational environment operational environment well unit operating within baghdad operational environment cache activity within region project heighten due advantageous layout terrain well minimal amount security force monitoring region region assume comillimeteranding lead way human intelligence reporting detachment detaineeails surplus cache improvised explosive device operation populate northern operational environment event new report reinforce projection stipulate northern operational environment isi due relative isolation urban area well lack regular coalition force isf patrol recent coalition force isf reconnaissance nearby area yield evidence weapon traffic rg counter ied vehicle element presence late key leadership operation area infantry element conduct engagement local national local national seem displeased elevate coalition force isf presence suspiciously vague conversation coalition force isf leadership additionally ia comillimeterander region colonel lack cooperation coalition force condone establishment illegal man non contract soi type throughout northern infantry operational environment order extort money also suspect affiliation local rg counter ied vehicle element often discourage physically impede coalition force transit portion operational environment project reason impede coalition force movement give rg counter ied vehicle element forewarn coalition force presence canadian temporarily suspend operation avoid detachment detaineeection rogue element area access main supply route mandatory supervise release often transit coalition force isf furthermore entire region virtually untouched coalition force isf allow pervasive movement weapon personnel throughout assess human intelligence reporting concern aqi presence segment operational environment accurate non contract assist rg counter ied vehicle mission area overall position operational environment seclusion easy access well non contract checkpoint operation make area exceptional location rg counter ied vehicle operational base use implementation attack cycle within infantry baghdad x weapon cache x control detachment detaineeonation x injury x damage close,Private
mnd event airborne military police company command officer found unexploded ordnance april closest isf command post check point name unit location distance direction timeline military police company command officer report tactical operation center rocket found old spider mod x type remote detonate ied x sequential number rocket found bush along caliber ammunition box explosive ordnance disposal request removal distart point convoy departure location osal coalition force explosive ordnance disposal currently mission possible start point convoy departure location shield release point old spider mod x type remote detonate ied x sequential number explosive ordnance disposal recompany command officervered x tank round unstart point convoy departure location ecified amount caliber ammunition start point convoy departure location old spider mod x type remote detonate ied x sequential number shield release point shield explosive ordnance disposal assessment explosive ordnance disposal start point convoy departure location forward operating base shield hour clock release point company command officerp old spider mod x type remote detonate ied x sequential number hour clock explosive ordnance disposal access unexploded ordnance found number round ammunition box explosive ordnance disposal ammunition box round start point convoy departure location company command officerp old spider mod x type remote detonate ied x sequential number enroute forward operating base shield assessment unexploded ordnance discompany command officervered coalition force old spider mod x type remote detonate ied x sequential number likely old cached time ago forgotten time unable attribute ownership unexploded ordnance particular group summary x unexploded ordnance x injury x damage close,Private
